Date,mean_sentiment,p_sum,news_count
2023-11-30,0.1479472580645161,4.586365,31
2023-12-01,0.18304365517241378,5.308266,29
2023-12-04,0.21534871428571428,7.537205,35
2023-12-05,0.1740470322580645,5.395458,31
2023-12-06,0.18960420689655175,5.498522,29
2023-12-07,0.1813760625,5.804034,32
2023-12-08,0.17411175,5.571576,32
2023-12-11,0.19554296774193547,6.061832,31
2023-12-12,0.18471575862068965,5.356757,29
2023-12-13,0.150688775,6.027551,40
2023-12-14,0.18131342857142857,6.34597,35
2023-12-15,0.21732040740740743,5.867651,27
2023-12-18,0.1906212068965517,5.528015,29
2023-12-19,0.1590462564102564,6.202804,39
2023-12-20,0.18141592592592592,4.89823,27
2023-12-21,0.18972676315789472,7.209617,38
2023-12-22,0.168854,5.06562,30
2023-12-25,0.1975132,0.9875659999999999,5
2023-12-26,0.12869516,3.217379,25
2023-12-27,0.14721594736842106,5.594206,38
2023-12-28,0.18591083870967742,5.763236,31
2023-12-29,0.20015113793103448,5.804383,29
